ligand,receptor,source,target,ligand_expr_ctrl,receptor_expr_ctrl,score_ctrl,key,score_rej,ligand_expr_rej,receptor_expr_rej,log2FC
PDGFA,PDGFRA,6,3,0.0,0.5,0.0,PDGFA_PDGFRA_6_3,0.00861213636544033,0.12612612612612611,0.06828193832599119,3.2648571158365884
CXCL11,CXCR3,5,2,0.14606741573033707,0.0,0.0,CXCL11_CXCR3_5_2,0.008565310492505354,0.2857142857142857,0.029978586723768737,3.2578117995935942
CD40LG,CD40,6,3,0.0,0.0,0.0,CD40LG_CD40_6_3,0.00848315275628051,0.04054054054054054,0.2092511013215859,3.2453667753343765
BMP4,BMPR1A,2,2,0.5,0.0,0.0,BMP4_BMPR1A_2_2,0.008404825552870617,0.1006423982869379,0.0835117773019272,3.2334011839034353
TGFB1,TGFBR1,10,0,0.0,0.09782608695652174,0.0,TGFB1_TGFBR1_10_0,0.00837257980115123,0.19047619047619047,0.04395604395604396,3.228446204134066
WNT5A,FZD5,6,5,0.0,0.2397003745318352,0.0,WNT5A_FZD5_6_5,0.008365508365508366,0.05855855855855856,0.14285714285714285,3.2273573069608323
C5,C5AR1,6,6,0.3333333333333333,0.0,0.0,C5_C5AR1_6_6,0.008278548819089359,0.10810810810810811,0.07657657657657657,3.2138991830234414
CCL2,CCR2,6,2,0.0,0.5,0.0,CCL2_CCR2_6_2,0.00827594189478558,0.17567567567567569,0.047109207708779445,3.213493782859375
FGF2,FGFR1,3,0,0.0,0.08695652173913043,0.0,FGF2_FGFR1_3_0,0.008229655806748316,0.22026431718061673,0.03736263736263736,3.2062768477457855
ICAM1,ITGAL,0,10,0.03260869565217391,0.0,0.0,ICAM1_ITGAL_0_10,0.008163265306122448,0.05714285714285714,0.14285714285714285,3.1958617906259383
CCL2,CCR2,2,6,0.5,0.0,0.0,CCL2_CCR2_2_6,0.008102320736153712,0.08993576017130621,0.09009009009009009,3.186234423078883
WNT7B,FZD1,2,6,0.5,0.0,0.0,WNT7B_FZD1_2_6,0.008102320736153712,0.032119914346895075,0.25225225225225223,3.186234423078883
CXCL11,CXCR3,10,4,0.0,0.1590909090909091,0.0,CXCL11_CXCR3_10_4,0.008032128514056224,0.09523809523809523,0.08433734939759036,3.1750660137097357
CD34,SELL,5,10,0.50187265917603,0.020833333333333332,0.010455680399500624,CD34_SELL_5_10,0.1020408163265306,0.42857142857142855,0.23809523809523808,3.169080874328782
IL18,IL18R1,6,6,0.0,0.3333333333333333,0.0,IL18_IL18R1_6_6,0.0077915753591429274,0.10810810810810811,0.07207207207207207,3.1361217045249012
IFNG,IFNGR1,2,3,0.0,1.0,0.0,IFNG_IFNGR1_2_3,0.00773519229499382,0.021413276231263382,0.36123348017621143,3.1268394627276535
IL1B,IL1R1,6,10,0.0,0.10416666666666667,0.0,IL1B_IL1R1_6_10,0.007722007722007722,0.05405405405405406,0.14285714285714285,3.1246602677065303
IL1B,IL1R1,6,5,0.0,0.5880149812734082,0.0,IL1B_IL1R1_6_5,0.007722007722007722,0.05405405405405406,0.14285714285714285,3.1246602677065303
CD80,CTLA4,3,10,0.0,0.0,0.0,CD80_CTLA4_3_10,0.007656807216278582,0.16079295154185022,0.047619047619047616,3.113835031584379
CD274,PDCD1,2,10,0.0,0.041666666666666664,0.0,CD274_PDCD1_2_10,0.007647598654022637,0.05353319057815846,0.14285714285714285,3.112299567327011
SELE,CD44,0,2,0.03260869565217391,0.0,0.0,SELE_CD44_0_2,0.007609948937572064,0.015384615384615385,0.49464668094218417,3.1060046815559166
IL15,IL15RA,10,3,0.020833333333333332,0.0,0.0,IL15_IL15RA_10_3,0.007551919446192574,0.09523809523809523,0.07929515418502203,3.0962482638247937
CXCL11,CXCR3,4,10,0.1590909090909091,0.020833333333333332,0.003314393939393939,CXCL11_CXCR3_4_10,0.03585771658060815,0.7530120481927711,0.047619047619047616,3.094736878034958
C5,C5AR1,2,6,0.5,0.0,0.0,C5_C5AR1_2_6,0.007542874780562146,0.09850107066381156,0.07657657657657657,3.0947216358588725
ICAM1,ITGAL,10,4,0.14583333333333334,0.10909090909090909,0.01590909090909091,ICAM1_ITGAL_10_4,0.1434308663224326,0.23809523809523808,0.6024096385542169,3.094508090856206
B2M,CD8A,3,10,4.5,0.020833333333333332,0.09375,B2M_CD8A_3_10,0.8080553807426054,8.484581497797357,0.09523809523809523,3.094040611722567
CCL5,CCR5,6,0,0.0,0.0,0.0,CCL5_CCR5_6_0,0.007514107514107514,0.3108108108108108,0.024175824175824177,3.0898553082415825
HGF,MET,6,0,0.0,0.06521739130434782,0.0,HGF_MET_6_0,0.007464607464607464,0.11711711711711711,0.06373626373626373,3.0814431665267166
CD80,CD28,4,6,0.18636363636363637,0.0,0.0,CD80_CD28_4_6,0.0074080104200586125,0.12650602409638553,0.05855855855855856,3.071764457235102
IL6,IL6R,2,6,0.0,0.6666666666666666,0.0,IL6_IL6R_2_6,0.007378899241854273,0.019271948608137045,0.38288288288288286,3.066760725711357
CD34,SELL,0,10,0.08695652173913043,0.020833333333333332,0.0018115942028985505,CD34_SELL_0_10,0.02250130821559393,0.0945054945054945,0.23809523809523808,3.0632807770609487
VCAM1,ITGA4,10,3,0.14583333333333334,1.0,0.14583333333333334,VCAM1_ITGA4_10_3,1.222991399202853,1.0476190476190477,1.1674008810572687,3.0593419969353977
CD34,SELL,4,10,1.5136363636363637,0.020833333333333332,0.03153409090909091,CD34_SELL_4_10,0.26965002868617327,1.1325301204819278,0.23809523809523808,3.0564043943763557
B2M,CD8A,0,10,0.3804347826086957,0.020833333333333332,0.00792572463768116,B2M_CD8A_0_10,0.07263212977498691,0.7626373626373626,0.09523809523809523,3.044294226748069
PDGFA,PDGFRA,2,10,0.0,0.125,0.0,PDGFA_PDGFRA_2_10,0.007239726725808096,0.15203426124197003,0.047619047619047616,3.042596490580927
WNT5A,FZD5,4,10,0.45454545454545453,0.0,0.0,WNT5A_FZD5_4_10,0.00717154331612163,0.15060240963855423,0.047619047619047616,3.0306085782785557
CD86,CD28,10,3,0.0,2.0,0.0,CD86_CD28_10_3,0.007132368365848542,0.047619047619047616,0.14977973568281938,3.023675565348242
TNF,TNFRSF1A,2,0,0.0,0.09782608695652174,0.0,TNF_TNFRSF1A_2_0,0.007115796409158294,0.057815845824411134,0.12307692307692308,3.0207326744610388
CD34,SELL,10,5,0.25,0.3258426966292135,0.08146067415730338,CD34_SELL_10_5,0.6666666666666666,0.6666666666666666,1.0,3.0173498541756087
CCL19,CCR7,10,2,0.08333333333333333,0.0,0.0,CCL19_CCR7_10_2,0.007035790761700825,0.14285714285714285,0.04925053533190578,3.006439999239622
VCAM1,ITGA4,0,0,0.22826086956521738,0.0,0.0,VCAM1_ITGA4_0_0,0.0070136456949643775,0.14505494505494507,0.04835164835164835,3.002458725713627
B2M,CD8A,2,5,1.0,0.19101123595505617,0.19101123595505617,B2M_CD8A_2_5,1.5224839400428265,3.5524625267665955,0.42857142857142855,2.9881116508244596
CD80,CD28,3,2,0.0,0.0,0.0,CD80_CD28_3_2,0.006886207774811572,0.16079295154185022,0.042826552462526764,2.979331721064734
FASLG,FAS,6,2,0.0,0.0,0.0,FASLG_FAS_6_2,0.006819453286262708,0.03153153153153153,0.21627408993576017,2.9670677419609914
C5,C5AR1,10,10,0.041666666666666664,0.020833333333333332,0.0008680555555555555,C5_C5AR1_10_10,0.013605442176870746,0.14285714285714285,0.09523809523809523,2.966896769908097
IL15,IL15RA,4,2,0.30454545454545456,0.0,0.0,IL15_IL15RA_4_2,0.006810969789221124,0.2891566265060241,0.023554603854389723,2.9655016806645063
ICAM1,ITGAL,0,4,0.03260869565217391,0.10909090909090909,0.0035573122529644267,ICAM1_ITGAL_0_4,0.034423407917383825,0.05714285714285714,0.6024096385542169,2.958447885516091
IL18,IL18R1,2,3,0.0,0.5,0.0,IL18_IL18R1_2_3,0.006768293258119593,0.07494646680942184,0.09030837004405286,2.9575976644606228
IFNG,IFNGR1,3,0,0.0,0.11956521739130435,0.0,IFNG_IFNGR1_3_0,0.006738635813525681,0.1277533039647577,0.05274725274725275,2.9520792668189815
CXCL13,CXCR5,10,3,0.0625,0.0,0.0,CXCL13_CXCR5_10_3,0.00671281728550451,0.047619047619047616,0.14096916299559473,2.947257934253436
CD86,CD28,3,0,0.0,0.010869565217391304,0.0,CD86_CD28_3_0,0.0066224524374304105,0.3766519823788546,0.017582417582417582,2.930255243136321
IL1B,IL1R1,6,2,0.0,0.0,0.0,IL1B_IL1R1_6_2,0.006597604028010881,0.05405405405405406,0.12205567451820129,2.9255445235702666
CCL19,CCR7,10,6,0.08333333333333333,0.0,0.0,CCL19_CCR7_10_6,0.006435006435006435,0.14285714285714285,0.04504504504504504,2.8943339909324153
IL15,IL15RA,6,3,0.6666666666666666,0.0,0.0,IL15_IL15RA_6_3,0.006429336825812598,0.08108108108108109,0.07929515418502203,2.8932334354190146
FASLG,FAS,2,5,0.0,0.40823970037453183,0.0,FASLG_FAS_2_5,0.006423982869379015,0.044967880085653104,0.14285714285714285,2.8921933814931715
CCL5,CCR5,10,5,0.0625,0.10486891385767791,0.006554307116104869,CCL5_CCR5_10_5,0.054421768707482984,0.38095238095238093,0.14285714285714285,2.8750814110908665
CXCL9,CXCR3,10,10,0.0625,0.020833333333333332,0.0013020833333333333,CXCL9_CXCR3_10_10,0.015873015873015872,0.3333333333333333,0.047619047619047616,2.873705899360913
CCL21,CCR7,2,2,0.5,0.0,0.0,CCL21_CCR7_2_2,0.006327691905598173,0.1284796573875803,0.04925053533190578,2.8733588462828683
IFNG,IFNGR1,6,2,0.0,0.0,0.0,IFNG_IFNGR1_6_2,0.006327526670139089,0.036036036036036036,0.17558886509635974,2.87332631392913
TNF,TNFRSF1B,10,0,0.0,0.010869565217391304,0.0,TNF_TNFRSF1B_10_0,0.006279434850863423,0.14285714285714285,0.04395604395604396,2.8638264491182253
CD86,CD28,2,6,0.0,0.0,0.0,CD86_CD28_2_6,0.006269652950595134,0.10706638115631692,0.05855855855855856,2.861886492287042
CXCL11,CXCR3,2,0,0.0,0.010869565217391304,0.0,CXCL11_CXCR3_2_0,0.006268677789020401,0.4753747323340471,0.013186813186813187,2.8616929541436003
ANGPT1,TEK,0,2,0.07608695652173914,0.0,0.0,ANGPT1_TEK_0_2,0.006212203214344542,0.026373626373626374,0.23554603854389722,2.850440047379896
CXCL10,CXCR3,4,0,0.32272727272727275,0.010869565217391304,0.003507905138339921,CXCL10_CXCR3_4_0,0.031457698927578444,2.3855421686746987,0.013186813186813187,2.8480316626334115
IL6,IL6R,4,2,0.30454545454545456,0.0,0.0,IL6_IL6R_4_2,0.006153092025489538,0.05421686746987952,0.11349036402569593,2.83856700211037
PDGFA,PDGFRA,3,10,0.0,0.125,0.0,PDGFA_PDGFRA_3_10,0.006083490664988461,0.1277533039647577,0.047619047619047616,2.8244604795216555
IFNG,IFNGR1,3,10,0.0,0.125,0.0,IFNG_IFNGR1_3_10,0.006083490664988461,0.1277533039647577,0.047619047619047616,2.8244604795216555
TNF,TNFRSF1B,6,2,0.3333333333333333,0.0,0.0,TNF_TNFRSF1B_6_2,0.006076740552115285,0.04054054054054054,0.14989293361884368,2.823085028096335
CCL21,CCR7,3,2,2.0,0.0,0.0,CCL21_CCR7_3_2,0.006074955899970757,0.12334801762114538,0.04925053533190578,2.822721155281371
CD86,CD28,6,3,0.0,2.0,0.0,CD86_CD28_6_3,0.006072151446600786,0.04054054054054054,0.14977973568281938,2.8221491696558796
CD80,CTLA4,4,10,0.18636363636363637,0.0,0.0,CD80_CTLA4_4_10,0.006024096385542168,0.12650602409638553,0.047619047619047616,2.8123126418535715
CD80,CD28,5,5,0.10486891385767791,0.21348314606741572,0.02238774565500989,CD80_CD28_5_5,0.16326530612244897,0.2857142857142857,0.5714285714285714,2.812203093973624
BMP4,BMPR1A,6,2,0.3333333333333333,0.0,0.0,BMP4_BMPR1A_6_2,0.00601886683257133,0.07207207207207207,0.0835117773019272,2.8112381320982336
PDGFA,PDGFRA,6,10,0.0,0.125,0.0,PDGFA_PDGFRA_6_10,0.006006006006006005,0.12612612612612611,0.047619047619047616,2.8085922249129367
CD80,CTLA4,5,4,0.10486891385767791,0.03636363636363636,0.0038134150493701058,CD80_CTLA4_5_4,0.032702237521514625,0.2857142857142857,0.1144578313253012,2.807711642440554
CXCL9,CXCR3,6,0,0.0,0.010869565217391304,0.0,CXCL9_CXCR3_6_0,0.005999405999406,0.45495495495495497,0.013186813186813187,2.8072324937614606
CD80,CTLA4,6,3,0.0,0.5,0.0,CD80_CTLA4_6_3,0.005972933285708615,0.03153153153153153,0.1894273127753304,2.801765678550314
CXCL10,CXCR3,10,0,0.020833333333333332,0.010869565217391304,0.00022644927536231882,CXCL10_CXCR3_10_0,0.0075353218210361065,0.5714285714285714,0.013186813186813187,2.798957983744973
CD274,PDCD1,4,6,0.2863636363636364,0.0,0.0,CD274_PDCD1_4_6,0.005861282969716705,0.21686746987951808,0.02702702702702703,2.778478366629421
CD80,CTLA4,3,2,0.0,0.0,0.0,CD80_CTLA4_3_2,0.005853276608589837,0.16079295154185022,0.03640256959314775,2.7767939175241425
IL1B,IL1R1,10,2,0.0625,0.0,0.0,IL1B_IL1R1_10_2,0.005812174977057204,0.047619047619047616,0.12205567451820129,2.768115492457825
CXCL11,CXCR3,6,10,0.0,0.020833333333333332,0.0,CXCL11_CXCR3_6_10,0.005791505791505791,0.12162162162162163,0.047619047619047616,2.763731479785407
CXCL9,CXCR3,5,6,0.10861423220973783,0.0,0.0,CXCL9_CXCR3_5_6,0.005791505791505791,0.14285714285714285,0.04054054054054054,2.763731479785407
CCL21,CCR7,2,6,0.5,0.0,0.0,CCL21_CCR7_2_6,0.005787371954395508,0.1284796573875803,0.04504504504504504,2.7628530763422523
WNT5A,FZD5,6,2,0.0,0.0,0.0,WNT5A_FZD5_6_2,0.005768080714547524,0.05855855855855856,0.09850107066381156,2.7587467738040625
FGF2,FGFR1,10,10,0.16666666666666666,0.3333333333333333,0.05555555555555555,FGF2_FGFR1_10_10,0.38095238095238093,0.5714285714285714,0.6666666666666666,2.7556521298783667
WNT5A,FZD5,2,2,0.5,0.0,0.0,WNT5A_FZD5_2_2,0.005694922715038356,0.057815845824411134,0.09850107066381156,2.74306740143839
CCL5,CCR5,10,4,0.0625,0.14545454545454545,0.00909090909090909,CCL5_CCR5_10_4,0.06655192197360872,0.38095238095238093,0.1746987951807229,2.7429406645767016
PDGFA,PDGFRA,2,0,0.0,0.11956521739130435,0.0,PDGFA_PDGFRA_2_0,0.005680400969480199,0.15203426124197003,0.03736263736263736,2.7399346984058672
B2M,CD8A,2,0,1.0,0.010869565217391304,0.010869565217391304,B2M_CD8A_2_0,0.07807609948937573,3.5524625267665955,0.02197802197802198,2.735974620417425
CCL21,CCR7,6,10,0.0,0.0625,0.0,CCL21_CCR7_6_10,0.0055770055770055765,0.05855855855855856,0.09523809523809523,2.7174308936135096
CCL21,CCR7,3,6,2.0,0.0,0.0,CCL21_CCR7_3_6,0.005556217009961503,0.12334801762114538,0.04504504504504504,2.7128636082527753
FASLG,FAS,3,0,0.0,0.05434782608695652,0.0,FASLG_FAS_3_0,0.005518710364525343,0.16740088105726872,0.03296703296703297,2.704586575693524
IL6,IL6R,2,5,0.0,0.23220973782771537,0.0,IL6_IL6R_2_5,0.005506271030896299,0.019271948608137045,0.2857142857142857,2.7018309217927667
CD80,CD28,4,2,0.18636363636363637,0.0,0.0,CD80_CD28_4_2,0.00541781687778953,0.12650602409638553,0.042826552462526764,2.682082625195601
EGF,EGFR,3,0,0.0,0.03260869565217391,0.0,EGF_EGFR_3_0,0.005412208936438011,0.1894273127753304,0.02857142857142857,2.6808214352635122
ANGPT1,TEK,2,0,0.0,0.09782608695652174,0.0,ANGPT1_TEK_2_0,0.005412146739769866,0.09850107066381156,0.054945054945054944,2.680807441449404
IL6,IL6R,10,2,0.08333333333333333,0.0,0.0,IL6_IL6R_10_2,0.005404303048842663,0.047619047619047616,0.11349036402569593,2.679041577173044
IL18,IL18R1,2,6,0.0,0.3333333333333333,0.0,IL18_IL18R1_2_6,0.005401547157435808,0.07494646680942184,0.07207207207207207,2.6784206248952596
ICAM1,ITGAL,4,4,0.8272727272727273,0.10909090909090909,0.09024793388429751,ICAM1_ITGAL_4_4,0.5806357961968356,0.963855421686747,0.6024096385542169,2.6722522636250856
CCL5,CCR5,0,4,0.010869565217391304,0.14545454545454545,0.0015810276679841897,CCL5_CCR5_0_4,0.015358135840063552,0.08791208791208792,0.1746987951807229,2.663990837321526
CCL5,CCR5,0,5,0.010869565217391304,0.10486891385767791,0.0011398794984530207,CCL5_CCR5_0_5,0.012558869701726845,0.08791208791208792,0.14285714285714285,2.66363545459767
CXCL9,CXCR3,4,4,0.17272727272727273,0.1590909090909091,0.027479338842975206,CXCL9_CXCR3_4_4,0.17934388155029754,2.1265060240963853,0.08433734939759036,2.662762919082774
IL18,IL18R1,6,2,0.0,0.0,0.0,IL18_IL18R1_6_2,0.0053243821980438685,0.10810810810810811,0.04925053533190578,2.6609245559570525
ANGPT1,TEK,0,3,0.07608695652173914,0.0,0.0,ANGPT1_TEK_0_3,0.0052282519242871665,0.026373626373626374,0.19823788546255505,2.6388273006419256
CD80,CTLA4,5,6,0.10486891385767791,0.0,0.0,CD80_CTLA4_5_6,0.005148005148005148,0.2857142857142857,0.018018018018018018,2.6201183730635553
CD274,PDCD1,3,6,1.0,0.0,0.0,CD274_PDCD1_3_6,0.005060126205500655,0.18722466960352424,0.02702702702702703,2.5993478389381597
CXCL10,CXCR3,5,10,0.12359550561797752,0.020833333333333332,0.0025749063670411983,CXCL10_CXCR3_5_10,0.02040816326530612,0.42857142857142855,0.047619047619047616,2.582183662745676
CD274,PDCD1,0,3,0.021739130434782608,0.0,0.0,CD274_PDCD1_0_3,0.004966839328072808,0.013186813186813187,0.3766519823788546,2.5769669292786945
BMP4,BMPR1A,3,0,0.0,0.05434782608695652,0.0,BMP4_BMPR1A_3_0,0.0049571573800648696,0.14096916299559473,0.035164835164835165,2.5746240736424832
B2M,CD8A,6,10,3.6666666666666665,0.020833333333333332,0.07638888888888888,B2M_CD8A_6_10,0.4581724581724581,4.8108108108108105,0.09523809523809523,2.5688377582912905
CXCL11,CXCR3,6,6,0.0,0.0,0.0,CXCL11_CXCR3_6_6,0.004930606281957634,0.12162162162162163,0.04054054054054054,2.568179598070294
CD80,CTLA4,2,3,0.0,0.5,0.0,CD80_CTLA4_2_3,0.004867511249044892,0.02569593147751606,0.1894273127753304,2.552748702649719
B2M,CD8A,4,10,10.7,0.020833333333333332,0.22291666666666665,B2M_CD8A_4_10,1.3121055651176132,13.77710843373494,0.09523809523809523,2.551949083528991
CD274,PDCD1,2,4,0.0,0.25,0.0,CD274_PDCD1_2_4,0.004837336498026367,0.05353319057815846,0.09036144578313253,2.545310235950348
CCL5,CCR5,4,5,0.3,0.10486891385767791,0.03146067415730337,CCL5_CCR5_4_5,0.1884681583476764,1.319277108433735,0.14285714285714285,2.5451905444051
EGF,EGFR,0,10,0.010869565217391304,0.08333333333333333,0.0009057971014492753,EGF_EGFR_0_10,0.010047095761381476,0.05274725274725275,0.19047619047619047,2.5352007029073564
HGF,MET,0,2,0.043478260869565216,0.0,0.0,HGF_MET_0_2,0.004781513989222769,0.017582417582417582,0.27194860813704497,2.531447336796924
PDGFA,PDGFRA,3,0,0.0,0.11956521739130435,0.0,PDGFA_PDGFRA_3_0,0.004773200367914024,0.1277533039647577,0.03736263736263736,2.5293712971938787
IL15,IL15RA,3,4,0.0,0.1318181818181818,0.0,IL15_IL15RA_3_4,0.004737009712860251,0.046255506607929514,0.10240963855421686,2.5202989605005066
CXCL12,CXCR4,2,5,2.0,0.2958801498127341,0.5917602996254682,CXCL12_CXCR4_2_5,3.3955338023860504,5.942184154175589,0.5714285714285714,2.5185424811187147
CD80,CD28,6,3,0.0,2.0,0.0,CD80_CD28_6_3,0.004722784458467277,0.03153153153153153,0.14977973568281938,2.5167172706023693
PDGFA,PDGFRA,6,0,0.0,0.11956521739130435,0.0,PDGFA_PDGFRA_6_0,0.0047124047124047115,0.12612612612612611,0.03736263736263736,2.514098195034998
CCL21,CCR7,10,2,0.1875,0.0,0.0,CCL21_CCR7_10_2,0.004690527174467217,0.09523809523809523,0.04925053533190578,2.5085623110133
IL18,IL18R1,10,2,0.0625,0.0,0.0,IL18_IL18R1_10_2,0.004690527174467217,0.09523809523809523,0.04925053533190578,2.5085623110133
IL6,IL6R,2,3,0.0,1.0,0.0,IL6_IL6R_2_3,0.004669414861002368,0.019271948608137045,0.2422907488986784,2.5031998426291833
SELE,CD44,2,0,0.0,0.10869565217391304,0.0,SELE_CD44_2_0,0.004659152410758407,0.06423982869379015,0.07252747252747253,2.500585992215591
CXCL11,CXCR3,0,4,0.0,0.1590909090909091,0.0,CXCL11_CXCR3_0_4,0.004633920296570899,0.054945054945054944,0.08433734939759036,2.494139153958624
CD80,CTLA4,4,2,0.18636363636363637,0.0,0.0,CD80_CTLA4_4_2,0.004605144346121101,0.12650602409638553,0.03640256959314775,2.486751526420822
IL6,IL6R,6,2,0.0,0.0,0.0,IL6_IL6R_6_2,0.004600960703744429,0.04054054054054054,0.11349036402569593,2.4856743063941957
HGF,MET,2,10,0.0,0.10416666666666667,0.0,HGF_MET_2_10,0.0045885591924135815,0.032119914346895075,0.14285714285714285,2.482476384340636
CD86,CD28,2,2,0.0,0.0,0.0,CD86_CD28_2_2,0.004585283989563893,0.10706638115631692,0.042826552462526764,2.4816306379009347
WNT5A,FZD5,10,10,0.020833333333333332,0.0,0.0,WNT5A_FZD5_10_10,0.004535147392290249,0.09523809523809523,0.047619047619047616,2.468621734223633
CXCL11,CXCR3,10,10,0.0,0.020833333333333332,0.0,CXCL11_CXCR3_10_10,0.004535147392290249,0.09523809523809523,0.047619047619047616,2.468621734223633
FASLG,FAS,6,5,0.0,0.40823970037453183,0.0,FASLG_FAS_6_5,0.004504504504504504,0.03153153153153153,0.14285714285714285,2.4606127034686236
CD80,CTLA4,6,5,0.0,0.0749063670411985,0.0,CD80_CTLA4_6_5,0.004504504504504504,0.03153153153153153,0.14285714285714285,2.4606127034686236
HGF,MET,3,0,0.0,0.06521739130434782,0.0,HGF_MET_3_0,0.004492423875683787,0.07048458149779736,0.06373626373626373,2.457442969212127
FGF2,FGFR1,2,0,0.0,0.08695652173913043,0.0,FGF2_FGFR1_2_0,0.004480316257618184,0.11991434689507495,0.03736263736263736,2.454259150509186
CXCL9,CXCR3,0,6,0.021739130434782608,0.0,0.0,CXCL9_CXCR3_0_6,0.004455004455004455,0.10989010989010989,0.04054054054054054,2.447580374772569
CD40LG,CD40,2,2,0.0,0.0,0.0,CD40LG_CD40_2_2,0.00443855490189785,0.047109207708779445,0.09421841541755889,2.443223358676776
IFNG,IFNGR1,10,6,0.020833333333333332,0.6666666666666666,0.013888888888888888,IFNG_IFNGR1_10_6,0.07893607893607893,0.19047619047619047,0.4144144144144144,2.424610712578046
CCL5,CCR5,0,6,0.010869565217391304,0.0,0.0,CCL5_CCR5_0_6,0.004356004356004356,0.08791208791208792,0.04954954954954955,2.421157133997423
IFNG,IFNGR1,10,4,0.020833333333333332,1.9363636363636363,0.04034090909090909,IFNG_IFNGR1_10_4,0.219162363740677,0.19047619047619047,1.1506024096385543,2.4129258452784015
CCL5,CCR5,10,10,0.0625,0.041666666666666664,0.0026041666666666665,CCL5_CCR5_10_10,0.018140589569160995,0.38095238095238093,0.047619047619047616,2.4088976364271364
IL1B,IL1R1,2,0,0.0,0.07608695652173914,0.0,IL1B_IL1R1_2_0,0.00429206767536532,0.08137044967880086,0.05274725274725275,2.403831511028845
CCL21,CCR7,10,6,0.1875,0.0,0.0,CCL21_CCR7_10_6,0.00429000429000429,0.09523809523809523,0.04504504504504504,2.4032688923138577
CXCL9,CXCR3,5,2,0.10861423220973783,0.0,0.0,CXCL9_CXCR3_5_2,0.004282655246252677,0.14285714285714285,0.029978586723768737,2.4012632605904614
FASLG,FAS,2,10,0.0,0.08333333333333333,0.0,FASLG_FAS_2_10,0.004282655246252676,0.044967880085653104,0.09523809523809523,2.401263260590461
CCL5,CCR5,4,4,0.3,0.14545454545454545,0.04363636363636363,CCL5_CCR5_4_4,0.2304761213528814,1.319277108433735,0.1746987951807229,2.3745719695154595
VCAM1,ITGA4,3,5,0.5,0.20224719101123595,0.10112359550561797,VCAM1_ITGA4_3_5,0.526746381371932,1.2290748898678414,0.42857142857142855,2.3695285441148126
CXCL10,CXCR3,3,10,0.5,0.020833333333333332,0.010416666666666666,CXCL10_CXCR3_3_10,0.05737361023704635,1.2048458149779735,0.047619047619047616,2.354174810095753
WNT7B,FZD1,3,0,0.0,0.03260869565217391,0.0,WNT7B_FZD1_3_0,0.004066418163334463,0.07709251101321586,0.05274725274725275,2.3409661566540247
BMP4,BMPR1A,0,3,0.010869565217391304,0.0,0.0,BMP4_BMPR1A_0_3,0.004066418163334463,0.015384615384615385,0.2643171806167401,2.3409661566540247
PDGFB,PDGFRB,0,10,0.03260869565217391,0.3541666666666667,0.011548913043478262,PDGFB_PDGFRB_0_10,0.06227106227106227,0.03736263736263736,1.6666666666666667,2.3339834109343296
CD40LG,CD40,3,0,0.0,0.010869565217391304,0.0,CD40LG_CD40_3_0,0.003930870891223314,0.1277533039647577,0.03076923076923077,2.3018424781421363
BMP4,BMPR1A,10,10,0.14583333333333334,0.16666666666666666,0.024305555555555556,BMP4_BMPR1A_10_10,0.12244897959183672,0.42857142857142855,0.2857142857142857,2.2863888588743686
